Country,srcYear,srcCalendarDay,ASI Monuments,Number of Tourists,YearCode,Year,DayCode,CalendarDay
India,2019,29-Sep-2019,Taj Mahal,19920,2019,"Financial Year (Apr - Mar), 2019",20190929,2019-09-29
India,2019,30-Sep-2019,Agra Fort,8291,2019,"Financial Year (Apr - Mar), 2019",20190930,2019-09-30
India,2019,30-Sep-2019,Taj Mahal,19539,2019,"Financial Year (Apr - Mar), 2019",20190930,2019-09-30
India,2019,30-Sep-2019,Qutub Minar,8160,2019,"Financial Year (Apr - Mar), 2019",20190930,2019-09-30
India,2019,30-Sep-2019,Red Fort,0,2019,"Financial Year (Apr - Mar), 2019",20190930,2019-09-30
India,2019,01-Oct-2019,Red Fort,8459,2019,"Financial Year (Apr - Mar), 2019",20191001,2019-10-01
India,2019,01-Oct-2019,Qutub Minar,7861,2019,"Financial Year (Apr - Mar), 2019",20191001,2019-10-01
India,2019,01-Oct-2019,Taj Mahal,19683,2019,"Financial Year (Apr - Mar), 2019",20191001,2019-10-01
India,2019,01-Oct-2019,Agra Fort,7765,2019,"Financial Year (Apr - Mar), 2019",20191001,2019-10-01
India,2019,02-Oct-2019,Qutub Minar,14457,2019,"Financial Year (Apr - Mar), 2019",20191002,2019-10-02
India,2019,02-Oct-2019,Taj Mahal,23957,2019,"Financial Year (Apr - Mar), 2019",20191002,2019-10-02
India,2019,02-Oct-2019,Red Fort,14687,2019,"Financial Year (Apr - Mar), 2019",20191002,2019-10-02
India,2019,02-Oct-2019,Agra Fort,8582,2019,"Financial Year (Apr - Mar), 2019",20191002,2019-10-02
India,2019,03-Oct-2019,Agra Fort,7079,2019,"Financial Year (Apr - Mar), 2019",20191003,2019-10-03
India,2019,03-Oct-2019,Qutub Minar,7634,2019,"Financial Year (Apr - Mar), 2019",20191003,2019-10-03
India,2019,03-Oct-2019,Taj Mahal,18878,2019,"Financial Year (Apr - Mar), 2019",20191003,2019-10-03
India,2019,03-Oct-2019,Red Fort,7811,2019,"Financial Year (Apr - Mar), 2019",20191003,2019-10-03
India,2019,04-Oct-2019,Qutub Minar,10162,2019,"Financial Year (Apr - Mar), 2019",20191004,2019-10-04
India,2019,04-Oct-2019,Taj Mahal,0,2019,"Financial Year (Apr - Mar), 2019",20191004,2019-10-04
India,2019,04-Oct-2019,Agra Fort,5063,2019,"Financial Year (Apr - Mar), 2019",20191004,2019-10-04
India,2019,04-Oct-2019,Red Fort,9442,2019,"Financial Year (Apr - Mar), 2019",20191004,2019-10-04
India,2019,05-Oct-2019,Qutub Minar,11555,2019,"Financial Year (Apr - Mar), 2019",20191005,2019-10-05
India,2019,05-Oct-2019,Red Fort,11284,2019,"Financial Year (Apr - Mar), 2019",20191005,2019-10-05
India,2019,05-Oct-2019,Taj Mahal,26433,2019,"Financial Year (Apr - Mar), 2019",20191005,2019-10-05
India,2019,05-Oct-2019,Agra Fort,9694,2019,"Financial Year (Apr - Mar), 2019",20191005,2019-10-05
India,2019,06-Oct-2019,Taj Mahal,27416,2019,"Financial Year (Apr - Mar), 2019",20191006,2019-10-06
India,2019,06-Oct-2019,Qutub Minar,15052,2019,"Financial Year (Apr - Mar), 2019",20191006,2019-10-06
India,2019,06-Oct-2019,Agra Fort,10617,2019,"Financial Year (Apr - Mar), 2019",20191006,2019-10-06
India,2019,06-Oct-2019,Red Fort,15203,2019,"Financial Year (Apr - Mar), 2019",20191006,2019-10-06
India,2019,07-Oct-2019,Qutub Minar,12940,2019,"Financial Year (Apr - Mar), 2019",20191007,2019-10-07
India,2019,07-Oct-2019,Red Fort,0,2019,"Financial Year (Apr - Mar), 2019",20191007,2019-10-07
India,2019,07-Oct-2019,Agra Fort,11340,2019,"Financial Year (Apr - Mar), 2019",20191007,2019-10-07
India,2019,07-Oct-2019,Taj Mahal,27261,2019,"Financial Year (Apr - Mar), 2019",20191007,2019-10-07
India,2019,08-Oct-2019,Taj Mahal,23731,2019,"Financial Year (Apr - Mar), 2019",20191008,2019-10-08
India,2019,08-Oct-2019,Qutub Minar,13801,2019,"Financial Year (Apr - Mar), 2019",20191008,2019-10-08
India,2019,08-Oct-2019,Agra Fort,9921,2019,"Financial Year (Apr - Mar), 2019",20191008,2019-10-08
India,2019,08-Oct-2019,Red Fort,9983,2019,"Financial Year (Apr - Mar), 2019",20191008,2019-10-08
India,2019,09-Oct-2019,Qutub Minar,10345,2019,"Financial Year (Apr - Mar), 2019",20191009,2019-10-09
India,2019,09-Oct-2019,Taj Mahal,20386,2019,"Financial Year (Apr - Mar), 2019",20191009,2019-10-09
India,2019,09-Oct-2019,Agra Fort,8315,2019,"Financial Year (Apr - Mar), 2019",20191009,2019-10-09
India,2019,09-Oct-2019,Red Fort,10884,2019,"Financial Year (Apr - Mar), 2019",20191009,2019-10-09
India,2019,10-Oct-2019,Qutub Minar,9760,2019,"Financial Year (Apr - Mar), 2019",20191010,2019-10-10
India,2019,10-Oct-2019,Taj Mahal,23344,2019,"Financial Year (Apr - Mar), 2019",20191010,2019-10-10
India,2019,10-Oct-2019,Agra Fort,8541,2019,"Financial Year (Apr - Mar), 2019",20191010,2019-10-10
India,2019,10-Oct-2019,Red Fort,10119,2019,"Financial Year (Apr - Mar), 2019",20191010,2019-10-10
India,2019,11-Oct-2019,Taj Mahal,0,2019,"Financial Year (Apr - Mar), 2019",20191011,2019-10-11
India,2019,11-Oct-2019,Red Fort,11164,2019,"Financial Year (Apr - Mar), 2019",20191011,2019-10-11
India,2019,11-Oct-2019,Qutub Minar,10858,2019,"Financial Year (Apr - Mar), 2019",20191011,2019-10-11
India,2019,11-Oct-2019,Agra Fort,5787,2019,"Financial Year (Apr - Mar), 2019",20191011,2019-10-11
India,2019,12-Oct-2019,Qutub Minar,11044,2019,"Financial Year (Apr - Mar), 2019",20191012,2019-10-12
India,2019,12-Oct-2019,Agra Fort,10152,2019,"Financial Year (Apr - Mar), 2019",20191012,2019-10-12
India,2019,12-Oct-2019,Taj Mahal,31575,2019,"Financial Year (Apr - Mar), 2019",20191012,2019-10-12
India,2019,12-Oct-2019,Red Fort,10981,2019,"Financial Year (Apr - Mar), 2019",20191012,2019-10-12
India,2019,13-Oct-2019,Taj Mahal,30125,2019,"Financial Year (Apr - Mar), 2019",20191013,2019-10-13
India,2019,13-Oct-2019,Qutub Minar,13226,2019,"Financial Year (Apr - Mar), 2019",20191013,2019-10-13
India,2019,13-Oct-2019,Agra Fort,10580,2019,"Financial Year (Apr - Mar), 2019",20191013,2019-10-13
India,2019,13-Oct-2019,Red Fort,14840,2019,"Financial Year (Apr - Mar), 2019",20191013,2019-10-13
India,2019,14-Oct-2019,Qutub Minar,8591,2019,"Financial Year (Apr - Mar), 2019",20191014,2019-10-14
India,2019,14-Oct-2019,Red Fort,0,2019,"Financial Year (Apr - Mar), 2019",20191014,2019-10-14
India,2019,14-Oct-2019,Taj Mahal,22921,2019,"Financial Year (Apr - Mar), 2019",20191014,2019-10-14
India,2019,14-Oct-2019,Agra Fort,7946,2019,"Financial Year (Apr - Mar), 2019",20191014,2019-10-14
India,2019,15-Oct-2019,Taj Mahal,1619,2019,"Financial Year (Apr - Mar), 2019",20191015,2019-10-15
India,2019,15-Oct-2019,Qutub Minar,7921,2019,"Financial Year (Apr - Mar), 2019",20191015,2019-10-15
India,2019,15-Oct-2019,Red Fort,9231,2019,"Financial Year (Apr - Mar), 2019",20191015,2019-10-15
India,2019,15-Oct-2019,Agra Fort,6417,2019,"Financial Year (Apr - Mar), 2019",20191015,2019-10-15
India,2019,16-Oct-2019,Taj Mahal,15107,2019,"Financial Year (Apr - Mar), 2019",20191016,2019-10-16
India,2019,16-Oct-2019,Red Fort,8008,2019,"Financial Year (Apr - Mar), 2019",20191016,2019-10-16
India,2019,16-Oct-2019,Qutub Minar,6961,2019,"Financial Year (Apr - Mar), 2019",20191016,2019-10-16
India,2019,16-Oct-2019,Agra Fort,6476,2019,"Financial Year (Apr - Mar), 2019",20191016,2019-10-16
India,2019,17-Oct-2019,Taj Mahal,16944,2019,"Financial Year (Apr - Mar), 2019",20191017,2019-10-17
India,2019,17-Oct-2019,Qutub Minar,7192,2019,"Financial Year (Apr - Mar), 2019",20191017,2019-10-17
India,2019,17-Oct-2019,Red Fort,7542,2019,"Financial Year (Apr - Mar), 2019",20191017,2019-10-17
India,2019,17-Oct-2019,Agra Fort,6470,2019,"Financial Year (Apr - Mar), 2019",20191017,2019-10-17
India,2019,18-Oct-2019,Taj Mahal,0,2019,"Financial Year (Apr - Mar), 2019",20191018,2019-10-18
India,2019,18-Oct-2019,Red Fort,7880,2019,"Financial Year (Apr - Mar), 2019",20191018,2019-10-18
India,2019,18-Oct-2019,Qutub Minar,8060,2019,"Financial Year (Apr - Mar), 2019",20191018,2019-10-18
India,2019,18-Oct-2019,Agra Fort,5232,2019,"Financial Year (Apr - Mar), 2019",20191018,2019-10-18
India,2019,19-Oct-2019,Agra Fort,9101,2019,"Financial Year (Apr - Mar), 2019",20191019,2019-10-19
India,2019,19-Oct-2019,Red Fort,10174,2019,"Financial Year (Apr - Mar), 2019",20191019,2019-10-19
India,2019,19-Oct-2019,Taj Mahal,27953,2019,"Financial Year (Apr - Mar), 2019",20191019,2019-10-19
India,2019,19-Oct-2019,Qutub Minar,9326,2019,"Financial Year (Apr - Mar), 2019",20191019,2019-10-19
India,2019,20-Oct-2019,Taj Mahal,26512,2019,"Financial Year (Apr - Mar), 2019",20191020,2019-10-20
India,2019,20-Oct-2019,Agra Fort,9269,2019,"Financial Year (Apr - Mar), 2019",20191020,2019-10-20
India,2019,20-Oct-2019,Red Fort,13055,2019,"Financial Year (Apr - Mar), 2019",20191020,2019-10-20
India,2019,20-Oct-2019,Qutub Minar,12140,2019,"Financial Year (Apr - Mar), 2019",20191020,2019-10-20
India,2019,21-Oct-2019,Agra Fort,7845,2019,"Financial Year (Apr - Mar), 2019",20191021,2019-10-21
India,2019,21-Oct-2019,Taj Mahal,19599,2019,"Financial Year (Apr - Mar), 2019",20191021,2019-10-21
India,2019,21-Oct-2019,Red Fort,0,2019,"Financial Year (Apr - Mar), 2019",20191021,2019-10-21
India,2019,21-Oct-2019,Qutub Minar,8000,2019,"Financial Year (Apr - Mar), 2019",20191021,2019-10-21
India,2019,22-Oct-2019,Qutub Minar,7720,2019,"Financial Year (Apr - Mar), 2019",20191022,2019-10-22
India,2019,22-Oct-2019,Agra Fort,6649,2019,"Financial Year (Apr - Mar), 2019",20191022,2019-10-22
India,2019,22-Oct-2019,Taj Mahal,17699,2019,"Financial Year (Apr - Mar), 2019",20191022,2019-10-22
India,2019,22-Oct-2019,Red Fort,7996,2019,"Financial Year (Apr - Mar), 2019",20191022,2019-10-22
India,2019,23-Oct-2019,Red Fort,6684,2019,"Financial Year (Apr - Mar), 2019",20191023,2019-10-23
India,2019,23-Oct-2019,Taj Mahal,15590,2019,"Financial Year (Apr - Mar), 2019",20191023,2019-10-23
India,2019,23-Oct-2019,Agra Fort,4994,2019,"Financial Year (Apr - Mar), 2019",20191023,2019-10-23
India,2019,23-Oct-2019,Qutub Minar,6545,2019,"Financial Year (Apr - Mar), 2019",20191023,2019-10-23
India,2019,24-Oct-2019,Taj Mahal,17567,2019,"Financial Year (Apr - Mar), 2019",20191024,2019-10-24
India,2019,24-Oct-2019,Red Fort,6067,2019,"Financial Year (Apr - Mar), 2019",20191024,2019-10-24
India,2019,24-Oct-2019,Agra Fort,6157,2019,"Financial Year (Apr - Mar), 2019",20191024,2019-10-24
India,2019,24-Oct-2019,Qutub Minar,5561,2019,"Financial Year (Apr - Mar), 2019",20191024,2019-10-24
India,2019,25-Oct-2019,Red Fort,6565,2019,"Financial Year (Apr - Mar), 2019",20191025,2019-10-25
India,2019,25-Oct-2019,Taj Mahal,0,2019,"Financial Year (Apr - Mar), 2019",20191025,2019-10-25
India,2019,25-Oct-2019,Qutub Minar,6593,2019,"Financial Year (Apr - Mar), 2019",20191025,2019-10-25
India,2019,25-Oct-2019,Agra Fort,4340,2019,"Financial Year (Apr - Mar), 2019",20191025,2019-10-25
India,2019,26-Oct-2019,Agra Fort,5787,2019,"Financial Year (Apr - Mar), 2019",20191026,2019-10-26
India,2019,26-Oct-2019,Red Fort,7112,2019,"Financial Year (Apr - Mar), 2019",20191026,2019-10-26
India,2019,26-Oct-2019,Qutub Minar,7685,2019,"Financial Year (Apr - Mar), 2019",20191026,2019-10-26
India,2019,26-Oct-2019,Taj Mahal,20376,2019,"Financial Year (Apr - Mar), 2019",20191026,2019-10-26
India,2019,27-Oct-2019,Taj Mahal,18741,2019,"Financial Year (Apr - Mar), 2019",20191027,2019-10-27
India,2019,27-Oct-2019,Agra Fort,6520,2019,"Financial Year (Apr - Mar), 2019",20191027,2019-10-27
India,2019,27-Oct-2019,Red Fort,9781,2019,"Financial Year (Apr - Mar), 2019",20191027,2019-10-27
India,2019,27-Oct-2019,Qutub Minar,9079,2019,"Financial Year (Apr - Mar), 2019",20191027,2019-10-27
India,2019,28-Oct-2019,Qutub Minar,12589,2019,"Financial Year (Apr - Mar), 2019",20191028,2019-10-28
India,2019,28-Oct-2019,Taj Mahal,28083,2019,"Financial Year (Apr - Mar), 2019",20191028,2019-10-28
India,2019,28-Oct-2019,Red Fort,0,2019,"Financial Year (Apr - Mar), 2019",20191028,2019-10-28
India,2019,28-Oct-2019,Agra Fort,9393,2019,"Financial Year (Apr - Mar), 2019",20191028,2019-10-28
India,2019,29-Oct-2019,Qutub Minar,11608,2019,"Financial Year (Apr - Mar), 2019",20191029,2019-10-29
India,2019,29-Oct-2019,Agra Fort,9732,2019,"Financial Year (Apr - Mar), 2019",20191029,2019-10-29
India,2019,29-Oct-2019,Red Fort,13444,2019,"Financial Year (Apr - Mar), 2019",20191029,2019-10-29
India,2019,29-Oct-2019,Taj Mahal,29623,2019,"Financial Year (Apr - Mar), 2019",20191029,2019-10-29
India,2019,30-Oct-2019,Agra Fort,9032,2019,"Financial Year (Apr - Mar), 2019",20191030,2019-10-30
India,2019,30-Oct-2019,Qutub Minar,9730,2019,"Financial Year (Apr - Mar), 2019",20191030,2019-10-30
India,2019,30-Oct-2019,Red Fort,9787,2019,"Financial Year (Apr - Mar), 2019",20191030,2019-10-30
India,2019,30-Oct-2019,Taj Mahal,27610,2019,"Financial Year (Apr - Mar), 2019",20191030,2019-10-30
India,2019,31-Oct-2019,Taj Mahal,29887,2019,"Financial Year (Apr - Mar), 2019",20191031,2019-10-31
India,2019,31-Oct-2019,Agra Fort,8546,2019,"Financial Year (Apr - Mar), 2019",20191031,2019-10-31
India,2019,31-Oct-2019,Red Fort,9256,2019,"Financial Year (Apr - Mar), 2019",20191031,2019-10-31
India,2019,31-Oct-2019,Qutub Minar,9327,2019,"Financial Year (Apr - Mar), 2019",20191031,2019-10-31
India,2019,01-Nov-2019,Qutub Minar,10566,2019,"Financial Year (Apr - Mar), 2019",20191101,2019-11-01
India,2019,01-Nov-2019,Agra Fort,6939,2019,"Financial Year (Apr - Mar), 2019",20191101,2019-11-01
India,2019,01-Nov-2019,Taj Mahal,0,2019,"Financial Year (Apr - Mar), 2019",20191101,2019-11-01
India,2019,01-Nov-2019,Red Fort,9935,2019,"Financial Year (Apr - Mar), 2019",20191101,2019-11-01
India,2019,02-Nov-2019,Red Fort,10747,2019,"Financial Year (Apr - Mar), 2019",20191102,2019-11-02
India,2019,02-Nov-2019,Taj Mahal,31844,2019,"Financial Year (Apr - Mar), 2019",20191102,2019-11-02
India,2019,02-Nov-2019,Agra Fort,9872,2019,"Financial Year (Apr - Mar), 2019",20191102,2019-11-02
India,2019,02-Nov-2019,Qutub Minar,11682,2019,"Financial Year (Apr - Mar), 2019",20191102,2019-11-02
India,2019,03-Nov-2019,Agra Fort,10077,2019,"Financial Year (Apr - Mar), 2019",20191103,2019-11-03
India,2019,03-Nov-2019,Qutub Minar,11695,2019,"Financial Year (Apr - Mar), 2019",20191103,2019-11-03
India,2019,03-Nov-2019,Taj Mahal,30573,2019,"Financial Year (Apr - Mar), 2019",20191103,2019-11-03
India,2019,03-Nov-2019,Red Fort,12010,2019,"Financial Year (Apr - Mar), 2019",20191103,2019-11-03
India,2019,04-Nov-2019,Red Fort,0,2019,"Financial Year (Apr - Mar), 2019",20191104,2019-11-04
India,2019,04-Nov-2019,Agra Fort,9160,2019,"Financial Year (Apr - Mar), 2019",20191104,2019-11-04
India,2019,04-Nov-2019,Taj Mahal,24331,2019,"Financial Year (Apr - Mar), 2019",20191104,2019-11-04
India,2019,04-Nov-2019,Qutub Minar,9779,2019,"Financial Year (Apr - Mar), 2019",20191104,2019-11-04
India,2019,05-Nov-2019,Taj Mahal,22083,2019,"Financial Year (Apr - Mar), 2019",20191105,2019-11-05
India,2019,05-Nov-2019,Qutub Minar,9074,2019,"Financial Year (Apr - Mar), 2019",20191105,2019-11-05
India,2019,05-Nov-2019,Red Fort,9643,2019,"Financial Year (Apr - Mar), 2019",20191105,2019-11-05
India,2019,05-Nov-2019,Agra Fort,7754,2019,"Financial Year (Apr - Mar), 2019",20191105,2019-11-05
India,2019,06-Nov-2019,Red Fort,8402,2019,"Financial Year (Apr - Mar), 2019",20191106,2019-11-06
India,2019,06-Nov-2019,Taj Mahal,20302,2019,"Financial Year (Apr - Mar), 2019",20191106,2019-11-06
India,2019,06-Nov-2019,Qutub Minar,8423,2019,"Financial Year (Apr - Mar), 2019",20191106,2019-11-06
India,2019,06-Nov-2019,Agra Fort,7397,2019,"Financial Year (Apr - Mar), 2019",20191106,2019-11-06
India,2019,07-Nov-2019,Taj Mahal,22918,2019,"Financial Year (Apr - Mar), 2019",20191107,2019-11-07
India,2019,07-Nov-2019,Red Fort,7414,2019,"Financial Year (Apr - Mar), 2019",20191107,2019-11-07
India,2019,07-Nov-2019,Qutub Minar,7633,2019,"Financial Year (Apr - Mar), 2019",20191107,2019-11-07
India,2019,07-Nov-2019,Agra Fort,7460,2019,"Financial Year (Apr - Mar), 2019",20191107,2019-11-07
India,2019,08-Nov-2019,Agra Fort,5880,2019,"Financial Year (Apr - Mar), 2019",20191108,2019-11-08
India,2019,08-Nov-2019,Qutub Minar,8970,2019,"Financial Year (Apr - Mar), 2019",20191108,2019-11-08
India,2019,08-Nov-2019,Red Fort,8320,2019,"Financial Year (Apr - Mar), 2019",20191108,2019-11-08
India,2019,08-Nov-2019,Taj Mahal,0,2019,"Financial Year (Apr - Mar), 2019",20191108,2019-11-08
India,2019,09-Nov-2019,Qutub Minar,9758,2019,"Financial Year (Apr - Mar), 2019",20191109,2019-11-09
India,2019,09-Nov-2019,Taj Mahal,27070,2019,"Financial Year (Apr - Mar), 2019",20191109,2019-11-09
India,2019,09-Nov-2019,Agra Fort,8518,2019,"Financial Year (Apr - Mar), 2019",20191109,2019-11-09
India,2019,09-Nov-2019,Red Fort,7972,2019,"Financial Year (Apr - Mar), 2019",20191109,2019-11-09
India,2019,10-Nov-2019,Agra Fort,8844,2019,"Financial Year (Apr - Mar), 2019",20191110,2019-11-10
India,2019,10-Nov-2019,Qutub Minar,13580,2019,"Financial Year (Apr - Mar), 2019",20191110,2019-11-10
India,2019,10-Nov-2019,Taj Mahal,25120,2019,"Financial Year (Apr - Mar), 2019",20191110,2019-11-10
India,2019,10-Nov-2019,Red Fort,14392,2019,"Financial Year (Apr - Mar), 2019",20191110,2019-11-10
India,2019,11-Nov-2019,Qutub Minar,7784,2019,"Financial Year (Apr - Mar), 2019",20191111,2019-11-11
India,2019,11-Nov-2019,Red Fort,0,2019,"Financial Year (Apr - Mar), 2019",20191111,2019-11-11
India,2019,11-Nov-2019,Agra Fort,8407,2019,"Financial Year (Apr - Mar), 2019",20191111,2019-11-11
India,2019,11-Nov-2019,Taj Mahal,21236,2019,"Financial Year (Apr - Mar), 2019",20191111,2019-11-11
India,2019,12-Nov-2019,Taj Mahal,21193,2019,"Financial Year (Apr - Mar), 2019",20191112,2019-11-12
India,2019,12-Nov-2019,Red Fort,10860,2019,"Financial Year (Apr - Mar), 2019",20191112,2019-11-12
India,2019,12-Nov-2019,Agra Fort,7858,2019,"Financial Year (Apr - Mar), 2019",20191112,2019-11-12
India,2019,12-Nov-2019,Qutub Minar,8891,2019,"Financial Year (Apr - Mar), 2019",20191112,2019-11-12
India,2019,13-Nov-2019,Qutub Minar,7085,2019,"Financial Year (Apr - Mar), 2019",20191113,2019-11-13
India,2019,13-Nov-2019,Red Fort,7634,2019,"Financial Year (Apr - Mar), 2019",20191113,2019-11-13
India,2019,13-Nov-2019,Taj Mahal,18125,2019,"Financial Year (Apr - Mar), 2019",20191113,2019-11-13
India,2019,13-Nov-2019,Agra Fort,6723,2019,"Financial Year (Apr - Mar), 2019",20191113,2019-11-13
India,2019,14-Nov-2019,Taj Mahal,22464,2019,"Financial Year (Apr - Mar), 2019",20191114,2019-11-14
India,2019,14-Nov-2019,Qutub Minar,6916,2019,"Financial Year (Apr - Mar), 2019",20191114,2019-11-14
India,2019,14-Nov-2019,Agra Fort,7330,2019,"Financial Year (Apr - Mar), 2019",20191114,2019-11-14
India,2019,14-Nov-2019,Red Fort,7159,2019,"Financial Year (Apr - Mar), 2019",20191114,2019-11-14
India,2019,15-Nov-2019,Agra Fort,6168,2019,"Financial Year (Apr - Mar), 2019",20191115,2019-11-15
India,2019,15-Nov-2019,Qutub Minar,8572,2019,"Financial Year (Apr - Mar), 2019",20191115,2019-11-15
India,2019,15-Nov-2019,Red Fort,8138,2019,"Financial Year (Apr - Mar), 2019",20191115,2019-11-15
India,2019,15-Nov-2019,Taj Mahal,0,2019,"Financial Year (Apr - Mar), 2019",20191115,2019-11-15
India,2019,16-Nov-2019,Qutub Minar,9187,2019,"Financial Year (Apr - Mar), 2019",20191116,2019-11-16
India,2019,16-Nov-2019,Agra Fort,8479,2019,"Financial Year (Apr - Mar), 2019",20191116,2019-11-16
India,2019,16-Nov-2019,Red Fort,8282,2019,"Financial Year (Apr - Mar), 2019",20191116,2019-11-16
India,2019,16-Nov-2019,Taj Mahal,26714,2019,"Financial Year (Apr - Mar), 2019",20191116,2019-11-16
India,2019,17-Nov-2019,Qutub Minar,11874,2019,"Financial Year (Apr - Mar), 2019",20191117,2019-11-17
India,2019,17-Nov-2019,Red Fort,13290,2019,"Financial Year (Apr - Mar), 2019",20191117,2019-11-17
India,2019,17-Nov-2019,Agra Fort,9435,2019,"Financial Year (Apr - Mar), 2019",20191117,2019-11-17
India,2019,17-Nov-2019,Taj Mahal,25373,2019,"Financial Year (Apr - Mar), 2019",20191117,2019-11-17
India,2019,18-Nov-2019,Agra Fort,6811,2019,"Financial Year (Apr - Mar), 2019",20191118,2019-11-18
India,2019,18-Nov-2019,Taj Mahal,17602,2019,"Financial Year (Apr - Mar), 2019",20191118,2019-11-18
India,2019,18-Nov-2019,Red Fort,0,2019,"Financial Year (Apr - Mar), 2019",20191118,2019-11-18
India,2019,18-Nov-2019,Qutub Minar,7534,2019,"Financial Year (Apr - Mar), 2019",20191118,2019-11-18
India,2019,19-Nov-2019,Agra Fort,7427,2019,"Financial Year (Apr - Mar), 2019",20191119,2019-11-19
India,2019,19-Nov-2019,Red Fort,9499,2019,"Financial Year (Apr - Mar), 2019",20191119,2019-11-19
India,2019,19-Nov-2019,Taj Mahal,20325,2019,"Financial Year (Apr - Mar), 2019",20191119,2019-11-19
India,2019,19-Nov-2019,Qutub Minar,8395,2019,"Financial Year (Apr - Mar), 2019",20191119,2019-11-19
India,2019,20-Nov-2019,Taj Mahal,16446,2019,"Financial Year (Apr - Mar), 2019",20191120,2019-11-20
India,2019,20-Nov-2019,Red Fort,7462,2019,"Financial Year (Apr - Mar), 2019",20191120,2019-11-20
India,2019,20-Nov-2019,Agra Fort,6429,2019,"Financial Year (Apr - Mar), 2019",20191120,2019-11-20
India,2019,20-Nov-2019,Qutub Minar,12983,2019,"Financial Year (Apr - Mar), 2019",20191120,2019-11-20
India,2019,21-Nov-2019,Qutub Minar,7212,2019,"Financial Year (Apr - Mar), 2019",20191121,2019-11-21
India,2019,21-Nov-2019,Agra Fort,7230,2019,"Financial Year (Apr - Mar), 2019",20191121,2019-11-21
India,2019,21-Nov-2019,Red Fort,7386,2019,"Financial Year (Apr - Mar), 2019",20191121,2019-11-21
India,2019,21-Nov-2019,Taj Mahal,20902,2019,"Financial Year (Apr - Mar), 2019",20191121,2019-11-21
India,2019,22-Nov-2019,Qutub Minar,8202,2019,"Financial Year (Apr - Mar), 2019",20191122,2019-11-22
India,2019,22-Nov-2019,Taj Mahal,0,2019,"Financial Year (Apr - Mar), 2019",20191122,2019-11-22
India,2019,22-Nov-2019,Agra Fort,5897,2019,"Financial Year (Apr - Mar), 2019",20191122,2019-11-22
India,2019,22-Nov-2019,Red Fort,8307,2019,"Financial Year (Apr - Mar), 2019",20191122,2019-11-22
India,2019,23-Nov-2019,Taj Mahal,27907,2019,"Financial Year (Apr - Mar), 2019",20191123,2019-11-23
